OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,GameNum,TeamPOPS
3,Colorado,Loss 5-15,0,Ignored,0,2022-02-19,Presidents Day Invite 2022,0,5,15,-600,-10,2144.95,1412.07,1544.9499999999998,1412.07,0,0,Stanford,4,0.25
71,Southern California,Loss 9-10,-8.55,Counts,0.0337,2022-02-20,Presidents Day Invite 2022,0,9,10,-125,-1,1291.65,1420.62,1166.65,1429.1699999999998,1166.65,39.31610500000001,Stanford,5,0.47368421052631576
10,California,Loss 5-10,-4.2,Counts,0.029900000000000003,2022-02-20,Presidents Day Invite 2022,0,5,10,-573.9,-5,1849.7,1416.27,1275.8000000000002,1420.47,1275.8000000000002,38.146420000000006,Stanford,6,0.3333333333333333
63,California-Santa Barbara,Loss 8-9,-5.3,Counts,0.0319,2022-02-20,Presidents Day Invite 2022,0,8,9,-125,-1,1375.9,1417.37,1250.9,1422.6699999999998,1250.9,39.90371,Stanford,7,0.47058823529411764
61,California-San Diego,Win 10-8,8.38,Counts,0.032799999999999996,2022-02-21,Presidents Day Invite 2022,1,10,8,262.67,2,1396.69,1403.69,1659.3600000000001,1395.31,1659.3600000000001,54.427008,Stanford,8,0.5555555555555556
29,UCLA,Win 10-8,15.18,Counts,0.032799999999999996,2022-02-21,Presidents Day Invite 2022,1,10,8,262.67,2,1597.35,1396.89,1860.02,1381.71,1860.02,61.008655999999995,Stanford,9,0.5555555555555556
47,Florida,Loss 6-9,-12.29,Counts,0.0336,2022-03-05,Stanford Invite 2022,0,6,9,-418.57,-3,1476.89,1424.36,1058.3200000000002,1436.6499999999999,1058.3200000000002,35.559552000000004,Stanford,10,0.4
18,Tufts,Loss 7-11,-6.23,Counts,0.0368,2022-03-05,Stanford Invite 2022,0,7,11,-466.89,-4,1715.78,1418.3,1248.8899999999999,1424.53,1248.8899999999999,45.959151999999996,Stanford,11,0.3888888888888889
39,Western Washington,Loss 7-8,-0.93,Counts,0.0336,2022-03-05,Stanford Invite 2022,0,7,8,-125,-1,1510.39,1413,1385.39,1413.93,1385.39,46.549104,Stanford,12,0.4666666666666667
63,California-Santa Barbara,Win 13-8,18.07,Counts,0.0378,2022-03-06,Stanford Invite 2022,1,13,8,496.16,5,1375.9,1394,1872.0600000000002,1375.93,1872.0600000000002,70.763868,Stanford,13,0.6190476190476191
81,Santa Clara,Win 12-9,6.96,Counts,0.0378,2022-03-06,Stanford Invite 2022,1,12,9,345.37,3,1243.95,1405.11,1589.3200000000002,1398.1499999999999,1589.3200000000002,60.076296000000006,Stanford,14,0.5714285714285714
53,Tulane,Loss 9-10,-3.81,Counts,0.0378,2022-03-06,Stanford Invite 2022,0,9,10,-125,-1,1440.12,1415.88,1315.12,1419.69,1315.12,49.711535999999995,Stanford,15,0.47368421052631576
321,San Jose State,Win 13-1,0,Ignored,0,2022-04-16,NorCal D I College Mens CC 2022,1,13,1,600,12,215.04,1412.07,815.04,1412.07,0,0,Stanford,16,0.9285714285714286
208,Nevada-Reno,Win 13-4,0,Ignored,0,2022-04-16,NorCal D I College Mens CC 2022,1,13,4,600,9,722.46,1412.07,1322.46,1412.07,0,0,Stanford,17,0.7647058823529411
293,Fresno State,Win 13-4,0,Ignored,0,2022-04-16,NorCal D I College Mens CC 2022,1,13,4,600,9,373.85,1412.07,973.85,1412.07,0,0,Stanford,18,0.7647058823529411
10,California,Loss 8-12,-0.2,Counts,0.0535,2022-04-16,NorCal D I College Mens CC 2022,0,8,12,-441.15,-4,1849.7,1412.27,1408.5500000000002,1412.47,1408.5500000000002,75.357425,Stanford,19,0.4
36,California-Santa Cruz,Loss 4-11,-25.17,Counts,0.049100000000000005,2022-04-17,NorCal D I College Mens CC 2022,0,4,11,-600,-7,1524.13,1437.24,924.1300000000001,1462.41,924.1300000000001,45.37478300000001,Stanford,20,0.26666666666666666
113,California-Davis,Win 11-6,12.83,Counts,0.0506,2022-04-17,NorCal D I College Mens CC 2022,1,11,6,546.69,5,1106.24,1399.24,1652.93,1386.41,1652.93,83.63825800000001,Stanford,21,0.6470588235294118
36,California-Santa Cruz,Win 10-7,26.72,Counts,0.0506,2022-04-17,NorCal D I College Mens CC 2022,1,10,7,389.67,3,1524.13,1385.35,1913.8000000000002,1358.6299999999999,1913.8000000000002,96.83828000000001,Stanford,22,0.5882352941176471
112,Cal State-Long Beach,Win 13-8,13.11,Counts,0.0636,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,8,496.16,5,1109.09,1398.96,1605.25,1385.8500000000001,1605.25,102.0939,Stanford,23,0.6190476190476191
36,California-Santa Cruz,Loss 10-13,-14.67,Counts,0.0636,2022-05-07,Southwest D I College Mens Regionals 2022,0,10,13,-328.14,-3,1524.13,1426.74,1195.9900000000002,1441.41,1195.9900000000002,76.06496400000002,Stanford,24,0.43478260869565216
61,California-San Diego,Win 13-10,21.23,Counts,0.0636,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,10,328.14,3,1396.69,1390.84,1724.83,1369.61,1724.83,109.699188,Stanford,25,0.5652173913043478
63,California-Santa Barbara,Loss 12-13,-10.94,Counts,0.0636,2022-05-07,Southwest D I College Mens Regionals 2022,0,12,13,-125,-1,1375.9,1423.01,1250.9,1433.95,1250.9,79.55724000000001,Stanford,26,0.48
55,Grand Canyon,Loss 9-13,-27.77,Counts,0.0636,2022-05-08,Southwest D I College Mens Regionals 2022,0,9,13,-418.57,-4,1421.57,1439.84,1003,1467.61,1003,63.790800000000004,Stanford,27,0.4090909090909091
42,South Carolina,Loss 9-10,-0.76,Counts,0.0219,2022-01-29,Carolina Kickoff 2022,0,9,10,-125,-1,1494.37,1403.93,1369.37,1404.69,1369.37,29.989202999999996,Georgetown,1,0.47368421052631576
14,North Carolina State,Win 9-8,11.61,Counts,0.0207,2022-01-29,Carolina Kickoff 2022,1,9,8,125,1,1827.64,1391.57,1952.64,1379.96,1952.64,40.419648,Georgetown,2,0.5294117647058824
30,North Carolina-Wilmington,Loss 10-11,1.49,Counts,0.0219,2022-01-29,Carolina Kickoff 2022,0,10,11,-125,-1,1594.83,1401.69,1469.83,1400.2,1469.83,32.189277,Georgetown,3,0.47619047619047616
2,North Carolina,Loss 10-15,7.21,Counts,0.0219,2022-01-30,Carolina Kickoff 2022,0,10,15,-453.6,-5,2179.26,1395.97,1725.6600000000003,1388.76,1725.6600000000003,37.791954000000004,Georgetown,4,0.4
236,Shippensburg,Win 13-4,0,Ignored,0,2022-03-19,Oak Creek Invite,1,13,4,600,9,652.75,1403.18,1252.75,1403.18,0,0,Georgetown,5,0.7647058823529411
136,American,Win 11-8,-0.84,Counts,0.032799999999999996,2022-03-19,Oak Creek Invite,1,11,8,365.61,3,1012.78,1404.02,1378.3899999999999,1404.86,1378.3899999999999,45.21119199999999,Georgetown,6,0.5789473684210527
85,Cornell,Win 13-5,14.54,Counts,0.032799999999999996,2022-03-19,Oak Creek Invite,1,13,5,600,8,1232.33,1388.64,1832.33,1374.1000000000001,1832.33,60.10042399999999,Georgetown,7,0.7222222222222222
41,North Carolina-Charlotte,Loss 7-8,-0.59,Counts,0.0291,2022-03-19,Oak Creek Invite,0,7,8,-125,-1,1508.52,1403.77,1383.52,1404.36,1383.52,40.260432,Georgetown,8,0.4666666666666667
136,American,Win 11-10,-8.99,Counts,0.032799999999999996,2022-03-20,Oak Creek Invite,1,11,10,125,1,1012.78,1412.17,1137.78,1421.16,1137.78,37.31918399999999,Georgetown,9,0.5238095238095238
118,Virginia Commonwealth,Loss 10-12,-18.94,Counts,0.032799999999999996,2022-03-20,Oak Creek Invite,0,10,12,-238.12,-2,1082.14,1422.12,844.0200000000001,1441.06,844.0200000000001,27.683856,Georgetown,10,0.45454545454545453
123,Williams,Win 11-8,1.23,Counts,0.032799999999999996,2022-03-20,Oak Creek Invite,1,11,8,365.61,3,1073.97,1401.95,1439.58,1400.72,1439.58,47.21822399999999,Georgetown,11,0.5789473684210527
93,Harvard,Win 10-8,1.91,Counts,0.0358,2022-04-02,Atlantic Coast Open,1,10,8,262.67,2,1191.89,1401.27,1454.5600000000002,1399.36,1454.5600000000002,52.07324800000001,Georgetown,12,0.5555555555555556
74,Navy,Win 14-13,-0.03,Counts,0.0368,2022-04-02,Atlantic Coast Open,1,14,13,125,1,1277.32,1403.21,1402.32,1403.24,1402.32,51.605376,Georgetown,13,0.5185185185185185
198,George Washington,Win 14-8,-3.99,Counts,0.0368,2022-04-02,Atlantic Coast Open,1,14,8,536.03,6,762.77,1407.16,1298.8,1411.15,1298.8,47.79584,Georgetown,14,0.6363636363636364
85,Cornell,Loss 11-14,-18.49,Counts,0.0368,2022-04-02,Atlantic Coast Open,0,11,14,-313.34,-3,1232.33,1421.67,918.99,1440.16,918.99,33.818832,Georgetown,15,0.44
67,James Madison,Loss 12-13,-7.15,Counts,0.0368,2022-04-03,Atlantic Coast Open,0,12,13,-125,-1,1340.98,1410.33,1215.98,1417.48,1215.98,44.748064,Georgetown,16,0.48
27,William & Mary,Win 12-7,27.99,Counts,0.0368,2022-04-03,Atlantic Coast Open,1,12,7,520.51,5,1615.6,1375.19,2136.1099999999997,1347.2,2136.1099999999997,78.60884799999998,Georgetown,17,0.631578947368421
85,Cornell,Win 8-6,4.23,Counts,0.0316,2022-04-03,Atlantic Coast Open,1,8,6,300.49,2,1232.33,1398.95,1532.82,1394.72,1532.82,48.437112000000006,Georgetown,18,0.5714285714285714
287,Maryland-Baltimore County,Win 13-1,0,Ignored,0,2022-04-23,Colonial D I College Mens CC 2022,1,13,1,600,12,390.29,1403.18,990.29,1403.18,0,0,Georgetown,19,0.9285714285714286
289,Salisbury,Win 13-1,0,Ignored,0,2022-04-23,Colonial D I College Mens CC 2022,1,13,1,600,12,383.54,1403.18,983.54,1403.18,0,0,Georgetown,20,0.9285714285714286
153,Johns Hopkins,Win 13-9,-1.43,Counts,0.0437,2022-04-23,Colonial D I College Mens CC 2022,1,13,9,418.57,4,953.29,1404.61,1371.86,1406.04,1371.86,59.950282,Georgetown,21,0.5909090909090909
73,Delaware,Win 13-11,4.98,Counts,0.0437,2022-04-23,Colonial D I College Mens CC 2022,1,13,11,228.84,2,1283.29,1398.19,1512.1299999999999,1393.21,1512.1299999999999,66.08008099999999,Georgetown,22,0.5416666666666666
25,Maryland,Loss 8-15,-14.18,Counts,0.0437,2022-04-24,Colonial D I College Mens CC 2022,0,8,15,-564.81,-7,1657.91,1417.36,1093.1000000000001,1431.54,1093.1000000000001,47.76847000000001,Georgetown,23,0.34782608695652173
139,Towson,Win 15-2,8.36,Counts,0.0437,2022-04-24,Colonial D I College Mens CC 2022,1,15,2,600,13,985.92,1394.82,1585.92,1386.46,1585.92,69.304704,Georgetown,24,0.8823529411764706
42,South Carolina,Win 11-10,11.16,Counts,0.049100000000000005,2022-05-07,Atlantic Coast D I College Mens Regionals 2022,1,11,10,125,1,1494.37,1392.02,1619.37,1380.86,1619.37,79.511067,Georgetown,25,0.5238095238095238
37,Virginia,Loss 11-13,-6.05,Counts,0.049100000000000005,2022-05-07,Atlantic Coast D I College Mens Regionals 2022,0,11,13,-228.84,-2,1514.83,1409.23,1285.99,1415.28,1285.99,63.142109000000005,Georgetown,26,0.4583333333333333
139,Towson,Win 13-3,9.43,Counts,0.049100000000000005,2022-05-07,Atlantic Coast D I College Mens Regionals 2022,1,13,3,600,10,985.92,1393.74,1585.92,1384.31,1585.92,77.86867200000002,Georgetown,27,0.8125
23,Duke,Loss 7-13,-14.99,Counts,0.049100000000000005,2022-05-07,Atlantic Coast D I College Mens Regionals 2022,0,7,13,-557.53,-6,1670.4,1418.17,1112.8700000000001,1433.16,1112.8700000000001,54.641917000000014,Georgetown,28,0.35
41,North Carolina-Charlotte,Win 14-13,11.89,Counts,0.049100000000000005,2022-05-08,Atlantic Coast D I College Mens Regionals 2022,1,14,13,125,1,1508.52,1391.29,1633.52,1379.3999999999999,1633.52,80.205832,Georgetown,29,0.5185185185185185
27,William & Mary,Loss 7-15,-20.01,Counts,0.049100000000000005,2022-05-08,Atlantic Coast D I College Mens Regionals 2022,0,7,15,-600,-8,1615.6,1423.19,1015.5999999999999,1443.2,1015.5999999999999,49.86596,Georgetown,30,0.3181818181818182
25,Maryland,Loss 9-11,0.36,Counts,0.0333,2022-02-12,Queen City Tune Up 2022,0,9,11,-249.21,-2,1657.91,1397.75,1408.7,1397.39,1408.7,46.909710000000004,Notre Dame,1,0.45
48,Case Western Reserve,Loss 10-12,-5.91,Counts,0.0333,2022-02-12,Queen City Tune Up 2022,0,10,12,-238.12,-2,1464.33,1404.03,1226.21,1409.94,1226.21,40.832793,Notre Dame,2,0.45454545454545453
2,North Carolina,Loss 10-13,15.58,Counts,0.0333,2022-02-12,Queen City Tune Up 2022,0,10,13,-328.14,-3,2179.26,1382.53,1851.1200000000003,1366.95,1851.1200000000003,61.642296000000016,Notre Dame,3,0.43478260869565216
117,Appalachian State,Win 13-8,6.25,Counts,0.0333,2022-02-12,Queen City Tune Up 2022,1,13,8,496.16,5,1083.57,1391.87,1579.73,1385.62,1579.73,52.605009,Notre Dame,4,0.6190476190476191
33,Purdue,Loss 6-15,-14.08,Counts,0.0333,2022-02-13,Queen City Tune Up 2022,0,6,15,-600,-9,1588.79,1412.19,988.79,1426.27,988.79,32.926707,Notre Dame,5,0.2857142857142857
51,Penn State,Loss 11-12,-2.53,Counts,0.0333,2022-02-13,Queen City Tune Up 2022,0,11,12,-125,-1,1449.51,1400.65,1324.51,1403.18,1324.51,44.106183,Notre Dame,6,0.4782608695652174
30,North Carolina-Wilmington,Win 11-10,11.07,Counts,0.0333,2022-02-13,Queen City Tune Up 2022,1,11,10,125,1,1594.83,1387.05,1719.83,1375.98,1719.83,57.270339,Notre Dame,7,0.5238095238095238
158,South Florida,Win 13-4,5.21,Counts,0.04190000000000001,2022-03-12,Tally Classic XVI,1,13,4,600,9,917.32,1392.9,1517.3200000000002,1387.69,1517.3200000000002,63.57570800000002,Notre Dame,8,0.7647058823529411
93,Harvard,Win 9-8,-3.35,Counts,0.039599999999999996,2022-03-12,Tally Classic XVI,1,9,8,125,1,1191.89,1401.47,1316.89,1404.82,1316.89,52.148844,Notre Dame,9,0.5294117647058824
114,Florida State,Win 9-7,-0.85,Counts,0.0384,2022-03-12,Tally Classic XVI,1,9,7,279.34,2,1097.48,1398.97,1376.82,1399.82,1376.82,52.869887999999996,Notre Dame,10,0.5625
26,Auburn,Loss 12-15,-3.53,Counts,0.04190000000000001,2022-03-13,Tally Classic XVI,0,12,15,-300.49,-3,1617.76,1401.65,1317.27,1405.18,1317.27,55.193613000000006,Notre Dame,11,0.4444444444444444
44,Georgia Tech,Win 14-13,9.45,Counts,0.04190000000000001,2022-03-13,Tally Classic XVI,1,14,13,125,1,1489.18,1388.67,1614.18,1379.22,1614.18,67.63414200000001,Notre Dame,12,0.5185185185185185
114,Florida State,Win 11-8,2.84,Counts,0.04190000000000001,2022-03-13,Tally Classic XVI,1,11,8,365.61,3,1097.48,1395.27,1463.0900000000001,1392.43,1463.0900000000001,61.303471000000016,Notre Dame,13,0.5789473684210527
245,IUPUI,Win 15-6,0,Ignored,0,2022-04-09,East Plains D I College Mens CC 2022,1,15,6,600,9,619.21,1398.11,1219.21,1398.11,0,0,Notre Dame,14,0.7142857142857143
NA,Ball State,Win 14-8,-19.51,Counts,0.0528,2022-04-09,East Plains D I College Mens CC 2022,1,14,8,536.03,6,511.99,1417.62,1048.02,1437.1299999999999,1048.02,55.335456,Notre Dame,15,0.6363636363636364
52,Indiana,Loss 8-15,-29.07,Counts,0.0528,2022-04-09,East Plains D I College Mens CC 2022,0,8,15,-564.81,-7,1441.23,1427.19,876.4200000000001,1456.26,876.4200000000001,46.274976,Notre Dame,16,0.34782608695652173
33,Purdue,Loss 10-15,-14.65,Counts,0.0528,2022-04-10,East Plains D I College Mens CC 2022,0,10,15,-453.6,-5,1588.79,1412.77,1135.19,1427.42,1135.19,59.938032,Notre Dame,17,0.4
91,Kentucky,Win 13-12,-4.19,Counts,0.0528,2022-04-10,East Plains D I College Mens CC 2022,1,13,12,125,1,1197.89,1402.31,1322.89,1406.5,1322.89,69.84859200000001,Notre Dame,18,0.52
108,Michigan State,Loss 12-13,-26.36,Counts,0.06280000000000001,2022-04-30,Great Lakes D I College Mens Regionals 2022,0,12,13,-125,-1,1129.58,1424.47,1004.5799999999999,1450.83,1004.5799999999999,63.087624000000005,Notre Dame,19,0.48
190,Illinois State,Win 15-5,0,Ignored,0,2022-04-30,Great Lakes D I College Mens Regionals 2022,1,15,5,600,10,796.31,1398.11,1396.31,1398.11,0,0,Notre Dame,20,0.75
52,Indiana,Win 13-10,24.86,Counts,0.06280000000000001,2022-04-30,Great Lakes D I College Mens Regionals 2022,1,13,10,328.14,3,1441.23,1373.25,1769.37,1348.39,1769.37,111.11643600000001,Notre Dame,21,0.5652173913043478
16,Michigan,Loss 8-15,-10.39,Counts,0.06280000000000001,2022-05-01,Great Lakes D I College Mens Regionals 2022,0,8,15,-564.81,-7,1807.83,1408.5,1243.02,1418.89,1243.02,78.06165600000001,Notre Dame,22,0.34782608695652173
33,Purdue,Win 11-6,46.54,Counts,0.0594,2022-05-01,Great Lakes D I College Mens Regionals 2022,1,11,6,546.69,5,1588.79,1351.57,2135.48,1305.03,2135.48,126.84751200000001,Notre Dame,23,0.6470588235294118
49,Illinois,Win 10-9,12.27,Counts,0.06280000000000001,2022-05-01,Great Lakes D I College Mens Regionals 2022,1,10,9,125,1,1456.25,1385.85,1581.25,1373.58,1581.25,99.30250000000001,Notre Dame,24,0.5263157894736842
71,Southern California,Loss 10-12,-14.73,Counts,0.0412,2022-02-19,Presidents Day Invite 2022,0,10,12,-238.12,-2,1291.65,1411.42,1053.5300000000002,1426.15,1053.5300000000002,43.40543600000001,California-San Diego,1,0.45454545454545453
58,Stanford,Loss 10-11,-4.71,Counts,0.0412,2022-02-19,Presidents Day Invite 2022,0,10,11,-125,-1,1412.07,1401.4,1287.07,1406.1100000000001,1287.07,53.027283999999995,California-San Diego,2,0.47619047619047616
36,California-Santa Cruz,Loss 10-13,-8.62,Counts,0.0412,2022-02-19,Presidents Day Invite 2022,0,10,13,-328.14,-3,1524.13,1405.31,1195.9900000000002,1413.9299999999998,1195.9900000000002,49.27478800000001,California-San Diego,3,0.43478260869565216
85,Cornell,Win 12-8,11.88,Counts,0.0412,2022-02-19,Presidents Day Invite 2022,1,12,8,441.15,4,1232.33,1384.81,1673.48,1372.9299999999998,1673.48,68.947376,California-San Diego,4,0.6
226,San Diego State,Win 15-3,0,Ignored,0,2022-02-20,Presidents Day Invite 2022,1,15,3,600,12,680.1,1396.69,1280.1,1396.69,0,0,California-San Diego,5,0.8333333333333334
88,Arizona,Win 13-10,6.21,Counts,0.0412,2022-02-20,Presidents Day Invite 2022,1,13,10,328.14,3,1213.12,1390.48,1541.2599999999998,1384.27,1541.2599999999998,63.49991199999999,California-San Diego,6,0.5652173913043478
63,California-Santa Barbara,Loss 7-12,-23.24,Counts,0.0412,2022-02-20,Presidents Day Invite 2022,0,7,12,-520.51,-5,1375.9,1419.93,855.3900000000001,1443.17,855.3900000000001,35.242068,California-San Diego,7,0.3684210526315789
58,Stanford,Loss 8-10,-10.32,Counts,0.0401,2022-02-21,Presidents Day Invite 2022,0,8,10,-262.67,-2,1412.07,1407.01,1149.3999999999999,1417.33,1149.3999999999999,46.09093999999999,California-San Diego,8,0.4444444444444444
85,Cornell,Win 14-6,18.7,Counts,0.0412,2022-02-21,Presidents Day Invite 2022,1,14,6,600,8,1232.33,1377.99,1832.33,1359.29,1832.33,75.491996,California-San Diego,9,0.7
71,Southern California,Loss 8-9,-14.25,Counts,0.0583,2022-04-09,SoCal D I College Mens CC 2022,0,8,9,-125,-1,1291.65,1410.94,1166.65,1425.19,1166.65,68.01569500000001,California-San Diego,10,0.47058823529411764
226,San Diego State,Win 13-4,0,Ignored,0,2022-04-09,SoCal D I College Mens CC 2022,1,13,4,600,9,680.1,1396.69,1280.1,1396.69,0,0,California-San Diego,11,0.7647058823529411
112,Cal State-Long Beach,Win 13-6,20.54,Counts,0.0617,2022-04-09,SoCal D I College Mens CC 2022,1,13,6,600,7,1109.09,1376.15,1709.09,1355.6100000000001,1709.09,105.450853,California-San Diego,12,0.6842105263157895
29,UCLA,Win 12-5,50.38,Counts,0.0592,2022-04-09,SoCal D I College Mens CC 2022,1,12,5,600,7,1597.35,1346.31,2197.35,1295.9299999999998,2197.35,130.08312,California-San Diego,13,0.7058823529411765
6,Cal Poly-SLO,Loss 5-13,-0.73,Counts,0.0617,2022-04-10,SoCal D I College Mens CC 2022,0,5,13,-600,-8,1985.66,1397.41,1385.66,1398.14,1385.66,85.495222,California-San Diego,14,0.2777777777777778
63,California-Santa Barbara,Win 13-11,13.68,Counts,0.0617,2022-04-10,SoCal D I College Mens CC 2022,1,13,11,228.84,2,1375.9,1383.01,1604.74,1369.33,1604.74,99.012458,California-San Diego,15,0.5416666666666666
29,UCLA,Loss 6-11,-21.44,Counts,0.0583,2022-04-10,SoCal D I College Mens CC 2022,0,6,11,-546.69,-5,1597.35,1418.13,1050.6599999999999,1439.5700000000002,1050.6599999999999,61.25347799999999,California-San Diego,16,0.35294117647058826
58,Stanford,Loss 10-13,-26.35,Counts,0.07769999999999999,2022-05-07,Southwest D I College Mens Regionals 2022,0,10,13,-328.14,-3,1412.07,1423.04,1083.9299999999998,1449.3899999999999,1083.9299999999998,84.22136099999997,California-San Diego,17,0.43478260869565216
81,Santa Clara,Loss 11-12,-23.4,Counts,0.07769999999999999,2022-05-07,Southwest D I College Mens Regionals 2022,0,11,12,-125,-1,1243.95,1420.09,1118.95,1443.49,1118.95,86.942415,California-San Diego,18,0.4782608695652174
176,"California State University, Chico",Win 13-5,4.06,Counts,0.07769999999999999,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,5,600,8,844.82,1392.63,1444.8200000000002,1388.5700000000002,1444.8200000000002,112.262514,California-San Diego,19,0.7222222222222222
113,California-Davis,Win 13-7,22.5,Counts,0.07769999999999999,2022-05-08,Southwest D I College Mens Regionals 2022,1,13,7,557.53,6,1106.24,1374.19,1663.77,1351.69,1663.77,129.274929,California-San Diego,20,0.65
16,Michigan,Loss 6-12,-4.64,Counts,0.0288,2022-02-12,Queen City Tune Up 2022,0,6,12,-579.31,-6,1807.83,1389.61,1228.52,1394.25,1228.52,35.381375999999996,Carnegie Mellon,1,0.3333333333333333
30,North Carolina-Wilmington,Win 9-8,9.65,Counts,0.027999999999999997,2022-02-12,Queen City Tune Up 2022,1,9,8,125,1,1594.83,1375.32,1719.83,1365.6699999999998,1719.83,48.15523999999999,Carnegie Mellon,2,0.5294117647058824
37,Virginia,Loss 6-11,-12.01,Counts,0.027999999999999997,2022-02-12,Queen City Tune Up 2022,0,6,11,-546.69,-5,1514.83,1396.97,968.1399999999999,1408.98,968.1399999999999,27.107919999999993,Carnegie Mellon,3,0.35294117647058826
25,Maryland,Loss 8-14,-8.03,Counts,0.0296,2022-02-13,Queen City Tune Up 2022,0,8,14,-536.03,-6,1657.91,1392.99,1121.88,1401.02,1121.88,33.207648000000006,Carnegie Mellon,4,0.36363636363636365
27,William & Mary,Loss 12-13,3.22,Counts,0.0296,2022-02-13,Queen City Tune Up 2022,0,12,13,-125,-1,1615.6,1381.74,1490.6,1378.52,1490.6,44.12176,Carnegie Mellon,5,0.48
48,Case Western Reserve,Loss 10-13,-7.59,Counts,0.0296,2022-02-13,Queen City Tune Up 2022,0,10,13,-328.14,-3,1464.33,1392.55,1136.19,1400.1399999999999,1136.19,33.631224,Carnegie Mellon,6,0.43478260869565216
9,Vermont,Loss 8-15,-1.68,Counts,0.0332,2022-02-26,Easterns Qualifiers 2022,0,8,15,-564.81,-7,1901.02,1386.64,1336.21,1388.3200000000002,1336.21,44.362172,Carnegie Mellon,7,0.34782608695652173
67,James Madison,Loss 13-14,-5.81,Counts,0.0332,2022-02-26,Easterns Qualifiers 2022,0,13,14,-125,-1,1340.98,1390.77,1215.98,1396.58,1215.98,40.370536,Carnegie Mellon,8,0.48148148148148145
42,South Carolina,Loss 12-15,-6.57,Counts,0.0332,2022-02-26,Easterns Qualifiers 2022,0,12,15,-300.49,-3,1494.37,1391.53,1193.8799999999999,1398.1,1193.8799999999999,39.636815999999996,Carnegie Mellon,9,0.4444444444444444
69,Virginia Tech,Win 15-8,17.52,Counts,0.0332,2022-02-27,Easterns Qualifiers 2022,1,15,8,564.81,7,1329.97,1367.44,1894.78,1349.92,1894.78,62.906696,Carnegie Mellon,10,0.6521739130434783
93,Harvard,Win 13-11,1.23,Counts,0.0332,2022-02-27,Easterns Qualifiers 2022,1,13,11,228.84,2,1191.89,1383.74,1420.73,1382.51,1420.73,47.168236,Carnegie Mellon,11,0.5416666666666666
188,Mary Washington,Win 13-3,0.55,Counts,0.0395,2022-03-19,Oak Creek Invite,1,13,3,600,10,798.38,1384.41,1398.38,1383.8600000000001,1398.38,55.23601000000001,Carnegie Mellon,12,0.8125
165,MIT,Win 13-2,4.65,Counts,0.0395,2022-03-19,Oak Creek Invite,1,13,2,600,11,898.08,1380.31,1498.08,1375.6599999999999,1498.08,59.17416,Carnegie Mellon,13,0.8666666666666667
136,American,Win 13-6,9.37,Counts,0.0395,2022-03-19,Oak Creek Invite,1,13,6,600,7,1012.78,1375.59,1612.78,1366.22,1612.78,63.70481,Carnegie Mellon,14,0.6842105263157895
123,Williams,Win 15-9,8.41,Counts,0.0395,2022-03-20,Oak Creek Invite,1,15,9,515.48,6,1073.97,1376.55,1589.45,1368.1399999999999,1589.45,62.783275,Carnegie Mellon,15,0.625
118,Virginia Commonwealth,Win 10-7,3.37,Counts,0.0374,2022-03-20,Oak Creek Invite,1,10,7,389.67,3,1082.14,1381.59,1471.8100000000002,1378.22,1471.8100000000002,55.04569400000001,Carnegie Mellon,16,0.5882352941176471
41,North Carolina-Charlotte,Loss 11-12,-0.06,Counts,0.0395,2022-03-20,Oak Creek Invite,0,11,12,-125,-1,1508.52,1385.02,1383.52,1385.08,1383.52,54.64904,Carnegie Mellon,17,0.4782608695652174
51,Penn State,Loss 10-11,-3.17,Counts,0.049800000000000004,2022-04-16,West Penn D I College Mens CC 2022,0,10,11,-125,-1,1449.51,1388.13,1324.51,1391.3000000000002,1324.51,65.960598,Carnegie Mellon,18,0.47619047619047616
336,Slippery Rock,Win 13-1,0,Ignored,0,2022-04-16,West Penn D I College Mens CC 2022,1,13,1,600,12,117.58,1384.97,717.58,1384.97,0,0,Carnegie Mellon,19,0.9285714285714286
179,West Virginia,Win 13-2,2.29,Counts,0.049800000000000004,2022-04-16,West Penn D I College Mens CC 2022,1,13,2,600,11,828.6,1382.68,1428.6,1380.39,1428.6,71.14428,Carnegie Mellon,20,0.8666666666666667
5,Pittsburgh,Loss 7-11,7.51,Counts,0.048499999999999995,2022-04-16,West Penn D I College Mens CC 2022,0,7,11,-466.89,-4,1999.22,1377.46,1532.33,1369.95,1532.33,74.31800499999999,Carnegie Mellon,21,0.3888888888888889
179,West Virginia,Win 15-5,2.29,Counts,0.049800000000000004,2022-04-17,West Penn D I College Mens CC 2022,1,15,5,600,10,828.6,1382.68,1428.6,1380.39,1428.6,71.14428,Carnegie Mellon,22,0.75
51,Penn State,Loss 10-11,-3.17,Counts,0.049800000000000004,2022-04-17,West Penn D I College Mens CC 2022,0,10,11,-125,-1,1449.51,1388.13,1324.51,1391.3000000000002,1324.51,65.960598,Carnegie Mellon,23,0.47619047619047616
